Station,UTC_Hour,Frequency_Hz,PLV
IST,2017-03-28T05,8.431,0.4136359311258082
IST,2017-03-28T05,8.432,0.40806491574066417
IST,2017-03-28T05,8.433,0.4039164497501061
IST,2017-03-28T05,8.434,0.4007694256217699
IST,2017-03-28T05,8.435,0.39839056433746356
IST,2017-03-28T05,8.436,0.3965533056417852
IST,2017-03-28T05,8.437,0.39510480296768535
IST,2017-03-28T05,8.438,0.3941004097449106
IST,2017-03-28T05,8.439,0.3945743189221235
IST,2017-03-28T05,8.44,0.39347255034003875
IST,2017-03-28T05,8.441,0.39105097935684874
IST,2017-03-28T05,8.442,0.38781348976209823
IST,2017-03-28T05,8.443,0.38394768688521425
IST,2017-03-28T05,8.444,0.37951016711170754
IST,2017-03-28T05,8.445,0.37433329090471135
IST,2017-03-28T05,8.446,0.36894149715444435
IST,2017-03-28T05,8.447,0.36335721627020645
IST,2017-03-28T05,8.448,0.35780735577475076
IST,2017-03-28T05,8.449,0.35235827634905714
IST,2017-03-28T05,8.45,0.3474770576077691
IST,2017-03-28T05,8.451,0.3461895833920951
IST,2017-03-28T05,8.452,0.342585334300922
IST,2017-03-28T05,8.453,0.3355698056498247
IST,2017-03-28T05,8.454,0.326685545407
IST,2017-03-28T05,8.455,0.3165964427782882
IST,2017-03-28T05,8.456,0.30588893994738325
IST,2017-03-28T05,8.457,0.2965014773471195
IST,2017-03-28T05,8.458,0.29216378402425414
IST,2017-03-28T05,8.459,0.3064298438023168
IST,2017-03-28T05,8.46,0.33503423096788687
IST,2017-03-28T05,8.461,0.3586934037635173
IST,2017-03-28T05,8.462,0.37910739690826006
IST,2017-03-28T05,8.463,0.40015411367358883
IST,2017-03-28T05,8.464,0.4229140939821406
IST,2017-03-28T05,8.465,0.4479563900795368
IST,2017-03-28T05,8.466,0.4697434328298868
IST,2017-03-28T05,8.467,0.48591268952062305
IST,2017-03-28T05,8.468,0.4952743621687284
IST,2017-03-28T05,8.469,0.5001800646343054
IST,2017-03-28T05,8.47,0.5029521521617841
IST,2017-03-28T05,8.471,0.5044026908322499
IST,2017-03-28T05,8.472,0.5050046099902301
IST,2017-03-28T05,8.473,0.5050622466469861
IST,2017-03-28T05,8.474,0.5047905896683081
IST,2017-03-28T05,8.475,0.5043486763015377
IST,2017-03-28T05,8.476,0.5038609259717913
IST,2017-03-28T05,8.477,0.5034229197747584
IST,2017-03-28T05,8.478,0.503101597573488
IST,2017-03-28T05,8.479,0.5029375614078238
IST,2017-03-28T05,8.48,0.502946439292392
IST,2017-03-28T05,8.481,0.50311376820087
IST,2017-03-28T05,8.482,0.5033696773000029
IST,2017-03-28T05,8.483,0.5035891477366622
IST,2017-03-28T05,8.484,0.5036992652945046
IST,2017-03-28T05,8.485,0.5038833688473318
IST,2017-03-28T05,8.486,0.5056481071376964
IST,2017-03-28T05,8.487,0.5083384138067514
IST,2017-03-28T05,8.488,0.5040021301515436
IST,2017-03-28T05,8.489,0.49485495432361176
IST,2017-03-28T05,8.49,0.4780478458707531
IST,2017-03-28T05,8.491,0.46377418614548127
IST,2017-03-28T05,8.492,0.4507151745311601
IST,2017-03-28T05,8.493,0.437256525232691
IST,2017-03-28T05,8.494,0.42247894608061093
IST,2017-03-28T05,8.495,0.40539173387932226
IST,2017-03-28T05,8.496,0.39307729648554085
IST,2017-03-28T05,8.497,0.3829947890326627
IST,2017-03-28T05,8.498,0.3741369672492653
IST,2017-03-28T05,8.499,0.36687217169793407
IST,2017-03-28T05,8.5,0.3605756129098523
IST,2017-03-28T06,6.3,0.4374717401727064
IST,2017-03-28T06,6.301,0.4238573487606325
IST,2017-03-28T06,6.302,0.40832849559088474
IST,2017-03-28T06,6.303,0.39077605160258844
IST,2017-03-28T06,6.304,0.3704154006837188
IST,2017-03-28T06,6.305,0.3453717921296418
IST,2017-03-28T06,6.306,0.31373760101072246
IST,2017-03-28T06,6.307,0.27786908257668674
IST,2017-03-28T06,6.308,0.2375823060220234
IST,2017-03-28T06,6.309,0.194833675885415
IST,2017-03-28T06,6.31,0.15123605352128627
IST,2017-03-28T06,6.311,0.10712928417773196
IST,2017-03-28T06,6.312,0.062129896619599584
IST,2017-03-28T06,6.313,0.013716648087898494
IST,2017-03-28T06,6.314,0.030645792548789533
IST,2017-03-28T06,6.315,0.06937711582524105
IST,2017-03-28T06,6.316,0.10144129033964584
IST,2017-03-28T06,6.317,0.12753329064454247
IST,2017-03-28T06,6.318,0.15042142929355354
IST,2017-03-28T06,6.319,0.16703072611938102
IST,2017-03-28T06,6.32,0.17584377900248815
IST,2017-03-28T06,6.321,0.17912685508724246
IST,2017-03-28T06,6.322,0.17739546284513064
IST,2017-03-28T06,6.323,0.1721210928869506
IST,2017-03-28T06,6.324,0.16550912501502704
IST,2017-03-28T06,6.325,0.15619786287892268
IST,2017-03-28T06,6.326,0.1457079456587109
IST,2017-03-28T06,6.327,0.1340813008691976
IST,2017-03-28T06,6.328,0.12858271377121455
IST,2017-03-28T06,6.329,0.1291421064643041
IST,2017-03-28T06,6.33,0.1380569275703014
IST,2017-03-28T06,6.331,0.15441293077837676
IST,2017-03-28T06,6.332,0.16310163700863622
IST,2017-03-28T06,6.333,0.16935190859885332
IST,2017-03-28T06,6.334,0.17427501983853907
IST,2017-03-28T06,6.335,0.17843573503553747
IST,2017-03-28T06,6.336,0.1821666513814568
IST,2017-03-28T06,6.337,0.18566189494172458
IST,2017-03-28T06,6.338,0.18917460972022107
IST,2017-03-28T06,6.339,0.1923242451837504
IST,2017-03-28T06,6.34,0.19530893762758317
IST,2017-03-28T06,6.341,0.1981500453369976
IST,2017-03-28T06,6.342,0.2008992008929429
IST,2017-03-28T06,6.343,0.20387773103442933
IST,2017-03-28T06,6.344,0.20648836362612963
IST,2017-03-28T06,6.345,0.20916761476779042
IST,2017-03-28T06,6.346,0.21214007881984376
IST,2017-03-28T06,6.347,0.21532913957938016
IST,2017-03-28T06,6.348,0.21818673249627418
IST,2017-03-28T06,6.349,0.220699393137226
IST,2017-03-28T06,6.35,0.2239619283931289
IST,2017-03-28T06,6.351,0.2282311166587975
IST,2017-03-28T06,6.352,0.23096680201248462
IST,2017-03-28T06,6.353,0.23310640122863538
IST,2017-03-28T06,6.354,0.23451027872728744
IST,2017-03-28T06,6.355,0.23520370825465609
IST,2017-03-28T06,6.356,0.23550403668741873
IST,2017-03-28T06,6.357,0.23543999024883447
IST,2017-03-28T06,6.358,0.23473554957108486
IST,2017-03-28T06,6.359,0.23361008907762257
IST,2017-03-28T06,6.36,0.2321478442064763
IST,2017-03-28T06,6.361,0.23040879443921994
IST,2017-03-28T06,6.362,0.2284450727538706
IST,2017-03-28T06,6.363,0.22632176334525864
IST,2017-03-28T06,6.364,0.22414159521812912
IST,2017-03-28T06,6.365,0.22206063486108127
IST,2017-03-28T06,6.366,0.22030891516770762
IST,2017-03-28T06,6.367,0.219216246489835
IST,2017-03-28T06,6.368,0.21929819539960133
IST,2017-03-28T06,6.369,0.22188082200430567
IST,2017-03-28T06,6.37,0.22952348595446218
IST,2017-03-28T06,6.371,0.23402950689167756
IST,2017-03-28T06,6.372,0.23750467455492705
IST,2017-03-28T06,6.373,0.2404433576607411
IST,2017-03-28T06,6.374,0.2430516179291352
IST,2017-03-28T06,6.375,0.24546756376436762
IST,2017-03-28T06,6.376,0.2478714717778143
IST,2017-03-28T06,6.377,0.25055580214349316
IST,2017-03-28T06,6.378,0.25417947996890256
IST,2017-03-28T06,6.379,0.25967419360209465
IST,2017-03-28T06,6.38,0.26608382241377937
IST,2017-03-28T06,6.381,0.27287805165048895
IST,2017-03-28T06,6.382,0.2800292875927281
IST,2017-03-28T06,6.383,0.2875479549278104
IST,2017-03-28T06,6.384,0.29560537226805844
IST,2017-03-28T06,6.385,0.3044158905518817
IST,2017-03-28T06,6.386,0.3140604554437852
IST,2017-03-28T06,6.387,0.32483764650279223
IST,2017-03-28T06,6.388,0.33740186360981284
IST,2017-03-28T06,6.389,0.3535075366838996
IST,2017-03-28T06,6.39,0.37878941685172207
IST,2017-03-28T06,6.391,0.39650047790339493
IST,2017-03-28T06,6.392,0.40748047027885165
IST,2017-03-28T06,6.393,0.4152629711699696
IST,2017-03-28T06,6.394,0.42126233776114547
IST,2017-03-28T06,6.395,0.425327344050513
IST,2017-03-28T06,6.396,0.4281726879348464
IST,2017-03-28T06,6.397,0.43011633830746593
IST,2017-03-28T06,6.398,0.43138913950810887
IST,2017-03-28T06,6.399,0.4317282904713073
IST,2017-03-28T06,6.4,0.43209649477597895
IST,2017-03-28T06,6.401,0.4321794132859359
IST,2017-03-28T06,6.402,0.4320147319698361
IST,2017-03-28T06,6.403,0.43161699689052613
IST,2017-03-28T06,6.404,0.43097950739161195
IST,2017-03-28T06,6.405,0.4304115593231364
IST,2017-03-28T06,6.406,0.4289527344543658
IST,2017-03-28T06,6.407,0.4267316882228391
IST,2017-03-28T06,6.408,0.4245288607705299
IST,2017-03-28T06,6.409,0.4222815988990346
IST,2017-03-28T06,6.41,0.4199933726891072
IST,2017-03-28T06,6.411,0.41763889326280845
IST,2017-03-28T06,6.412,0.4151800951449666
IST,2017-03-28T06,6.413,0.41259969662801005
IST,2017-03-28T06,6.414,0.4098649370386431
IST,2017-03-28T06,6.415,0.40673317130689146
IST,2017-03-28T06,6.416,0.4030179915025797
IST,2017-03-28T06,6.417,0.39880120614667036
IST,2017-03-28T06,6.418,0.3939560261952033
IST,2017-03-28T06,6.419,0.388062868139964
IST,2017-03-28T06,6.42,0.38052670847821146
IST,2017-03-28T06,6.421,0.36916802775218016
IST,2017-03-28T06,6.422,0.35555710997202694
IST,2017-03-28T06,6.423,0.3467093501832568
IST,2017-03-28T06,6.424,0.3392338514822675
IST,2017-03-28T06,6.425,0.33260310950245053
IST,2017-03-28T06,6.426,0.3266285878345088
IST,2017-03-28T06,6.427,0.32116070395809176
IST,2017-03-28T06,6.428,0.31609485153244987
IST,2017-03-28T06,6.429,0.3113709143631644
IST,2017-03-28T06,6.43,0.3069664574287897
IST,2017-03-28T06,6.431,0.30288616981576894
IST,2017-03-28T06,6.432,0.2991549913947233
IST,2017-03-28T06,6.433,0.2958052232893731
IST,2017-03-28T06,6.434,0.29284639572243587
IST,2017-03-28T06,6.435,0.2902344660509806
IST,2017-03-28T06,6.436,0.28760790035536743
IST,2017-03-28T06,6.437,0.2858938006042638
IST,2017-03-28T06,6.438,0.28467799296941526
IST,2017-03-28T06,6.439,0.2840118718682
IST,2017-03-28T06,6.44,0.2839597420512776
IST,2017-03-28T06,6.441,0.28461221855224267
IST,2017-03-28T06,6.442,0.28612499160527194
IST,2017-03-28T06,6.443,0.2889004303421731
IST,2017-03-28T06,6.444,0.293258141708538
IST,2017-03-28T06,6.445,0.2970404813225217
IST,2017-03-28T06,6.446,0.3006656407689477
IST,2017-03-28T06,6.447,0.3041426728820139
IST,2017-03-28T06,6.448,0.3074391130931467
IST,2017-03-28T06,6.449,0.31039094480493595
IST,2017-03-28T06,6.45,0.3131437961592499
IST,2017-03-28T06,6.451,0.31544630563066267
IST,2017-03-28T06,6.452,0.31703810642200825
IST,2017-03-28T06,6.453,0.31780374275685075
IST,2017-03-28T06,6.454,0.31743559257523635
IST,2017-03-28T06,6.455,0.3154839497883295
IST,2017-03-28T06,6.456,0.31155183157325866
IST,2017-03-28T06,6.457,0.30554172173099364
IST,2017-03-28T06,6.458,0.298148258484137
IST,2017-03-28T06,6.459,0.2906974912591328
IST,2017-03-28T06,6.46,0.28466158701979916
IST,2017-03-28T06,6.461,0.28072464720026363
IST,2017-03-28T06,6.462,0.27914133323857987
IST,2017-03-28T06,6.463,0.28078217915571935
IST,2017-03-28T06,6.464,0.2859503251761821
IST,2017-03-28T06,6.465,0.3004883523371178
IST,2017-03-28T06,6.466,0.3153433916594789
IST,2017-03-28T06,6.467,0.31956858273886146
IST,2017-03-28T06,6.468,0.3183824035705664
IST,2017-03-28T06,6.469,0.3076958143953846
IST,2017-03-28T06,6.47,0.3028341500712556
IST,2017-03-28T06,6.471,0.3035200607641966
IST,2017-03-28T06,6.472,0.3082660937097079
IST,2017-03-28T06,6.473,0.31715620644462145
IST,2017-03-28T06,6.474,0.3316094181454783
IST,2017-03-28T06,6.475,0.36050516131057986
IST,2017-03-28T06,6.476,0.38490082671481984
IST,2017-03-28T06,6.477,0.40145787996517746
IST,2017-03-28T06,6.478,0.41535662456774247
IST,2017-03-28T06,6.479,0.4280062238133061
IST,2017-03-28T06,6.48,0.44011643702059405
IST,2017-03-28T06,6.481,0.4521194604299813
IST,2017-03-28T06,6.482,0.4639432494010479
IST,2017-03-28T06,6.483,0.4762059722667988
IST,2017-03-28T06,6.484,0.48847448737464716
IST,2017-03-28T06,6.485,0.5009300687328613
IST,2017-03-28T06,6.486,0.5134066481206967
IST,2017-03-28T06,6.487,0.5257713638605921
IST,2017-03-28T06,6.488,0.5378197663208852
IST,2017-03-28T06,6.489,0.5494160545388516
IST,2017-03-28T06,6.49,0.560274956236586
IST,2017-03-28T06,6.491,0.5697934722061014
IST,2017-03-28T06,6.492,0.5781743822095929
IST,2017-03-28T06,6.493,0.5853630685900748
IST,2017-03-28T06,6.494,0.5919657505226664
IST,2017-03-28T06,6.495,0.5945517000678893
IST,2017-03-28T06,6.496,0.5965629360181689
IST,2017-03-28T06,6.497,0.5975542794975222
IST,2017-03-28T06,6.498,0.5968290830005379
IST,2017-03-28T06,6.499,0.5950503612169622
IST,2017-03-28T06,6.5,0.5915086619667087
IST,2017-03-28T06,6.501,0.5870033318731547
IST,2017-03-28T06,6.502,0.582165803265438
IST,2017-03-28T06,6.503,0.5770227153138655
IST,2017-03-28T06,6.504,0.5723257665254068
IST,2017-03-28T06,6.505,0.5676201090694901
IST,2017-03-28T06,6.506,0.5632578331299136
IST,2017-03-28T06,6.507,0.5597934098001099
IST,2017-03-28T06,6.508,0.5582350071009224
IST,2017-03-28T06,6.509,0.5580083225784395
IST,2017-03-28T06,6.51,0.5588986081146717
IST,2017-03-28T06,6.511,0.5611917791192446
IST,2017-03-28T06,6.512,0.5651035113919064
IST,2017-03-28T06,6.513,0.5710241575399841
IST,2017-03-28T06,6.514,0.5793048150118774
IST,2017-03-28T06,6.515,0.5913032330568506
IST,2017-03-28T06,6.516,0.615022194901444
IST,2017-03-28T06,6.517,0.6303149032005874
IST,2017-03-28T06,6.518,0.6405597715522294
IST,2017-03-28T06,6.519,0.648415208145479
IST,2017-03-28T06,6.52,0.6545459726246975
IST,2017-03-28T06,6.521,0.6592499988129004
IST,2017-03-28T06,6.522,0.6623196738446708
IST,2017-03-28T06,6.523,0.6657520228300913
IST,2017-03-28T06,6.524,0.6685002812261912
IST,2017-03-28T06,6.525,0.669191410356397
IST,2017-03-28T06,6.526,0.6631073910935334
IST,2017-03-28T06,6.527,0.6569679463254827
IST,2017-03-28T06,6.528,0.6578966547468197
IST,2017-03-28T06,6.529,0.6584244541523718
IST,2017-03-28T06,6.53,0.6581317380357271
IST,2017-03-28T06,6.531,0.6570564089408014
IST,2017-03-28T06,6.532,0.6553215223879827
IST,2017-03-28T06,6.533,0.6528135497906726
IST,2017-03-28T06,6.534,0.6494180168312567
IST,2017-03-28T06,6.535,0.6458883390718825
IST,2017-03-28T06,6.536,0.6419279460230476
IST,2017-03-28T06,6.537,0.6376049415975752
IST,2017-03-28T06,6.538,0.6329703907962337
IST,2017-03-28T06,6.539,0.6280536596908523
IST,2017-03-28T06,6.54,0.6227798945297728
IST,2017-03-28T06,6.541,0.6172918290515603
IST,2017-03-28T06,6.542,0.611931559324988
IST,2017-03-28T06,6.543,0.6065617847765218
IST,2017-03-28T06,6.544,0.6012487146246832
IST,2017-03-28T06,6.545,0.5960751580546644
IST,2017-03-28T06,6.546,0.591124286827305
IST,2017-03-28T06,6.547,0.5865281891724814
IST,2017-03-28T06,6.548,0.5824545088737453
IST,2017-03-28T06,6.549,0.5790565899913536
IST,2017-03-28T06,6.55,0.5764722669963646
IST,2017-03-28T06,6.551,0.5748190080357304
IST,2017-03-28T06,6.552,0.5741684398763333
IST,2017-03-28T06,6.553,0.5745021082863841
IST,2017-03-28T06,6.554,0.5756607927327335
IST,2017-03-28T06,6.555,0.5773197714486225
IST,2017-03-28T06,6.556,0.5790212229142536
IST,2017-03-28T06,6.557,0.5802505599373186
IST,2017-03-28T06,6.558,0.5804760532629859
IST,2017-03-28T06,6.559,0.5792778925120157
IST,2017-03-28T06,6.56,0.5765554829811119
IST,2017-03-28T06,6.561,0.5723413425675428
IST,2017-03-28T06,6.562,0.5666769897852894
IST,2017-03-28T06,6.563,0.5614400911816501
IST,2017-03-28T06,6.564,0.5589699269499041
IST,2017-03-28T06,6.565,0.5602250807230859
IST,2017-03-28T06,6.566,0.5629462006309368
IST,2017-03-28T06,6.567,0.5707723022001104
IST,2017-03-28T06,6.568,0.5799752898247138
IST,2017-03-28T06,6.569,0.5856347210173835
IST,2017-03-28T06,6.57,0.5881138573750531
IST,2017-03-28T06,6.571,0.5878522365080158
IST,2017-03-28T06,6.572,0.5855694665694796
IST,2017-03-28T06,6.573,0.5814751829675783
IST,2017-03-28T06,6.574,0.5760529411258188
IST,2017-03-28T06,6.575,0.5704320616793238
IST,2017-03-28T06,6.576,0.5658304616552924
IST,2017-03-28T06,6.577,0.5613867760496224
IST,2017-03-28T06,6.578,0.5568823403186941
IST,2017-03-28T06,6.579,0.5522242959076442
IST,2017-03-28T06,6.58,0.5473303833576658
IST,2017-03-28T06,6.581,0.5420336733653394
IST,2017-03-28T06,6.582,0.5352178835206045
IST,2017-03-28T06,6.583,0.5305762941804778
IST,2017-03-28T06,6.584,0.5278287175473849
IST,2017-03-28T06,6.585,0.5263232191838052
IST,2017-03-28T06,6.586,0.5258932228131993
IST,2017-03-28T06,6.587,0.5265233828642629
IST,2017-03-28T06,6.588,0.5283478371134039
IST,2017-03-28T06,6.589,0.5317511998331659
IST,2017-03-28T06,6.59,0.5383898355757151
IST,2017-03-28T06,6.591,0.5459771705312704
IST,2017-03-28T06,6.592,0.5531170476028171
IST,2017-03-28T06,6.593,0.5601986027073965
IST,2017-03-28T06,6.594,0.5673762214937471
IST,2017-03-28T06,6.595,0.5747793250752056
IST,2017-03-28T06,6.596,0.5826373326654459
IST,2017-03-28T06,6.597,0.591438830111309
IST,2017-03-28T06,6.598,0.6025741431149583
IST,2017-03-28T06,6.599,0.6198765446020366
IST,2017-03-28T06,6.6,0.6299105941057194
IST,2017-03-28T06,6.601,0.6362590292206868
IST,2017-03-28T06,6.602,0.6402435433862842
IST,2017-03-28T06,6.603,0.6423182353824715
IST,2017-03-28T06,6.604,0.6426702092878923
IST,2017-03-28T06,6.605,0.641431413752238
IST,2017-03-28T06,6.606,0.6387517740541542
IST,2017-03-28T06,6.607,0.6348130668265475
IST,2017-03-28T06,6.608,0.6298100679101047
IST,2017-03-28T06,6.609,0.6239199533123928
IST,2017-03-28T06,6.61,0.617249286538123
IST,2017-03-28T06,6.611,0.6094569788644919
IST,2017-03-28T06,6.612,0.6015122419618794
IST,2017-03-28T06,6.613,0.5930201723667733
IST,2017-03-28T06,6.614,0.5840118803801333
IST,2017-03-28T06,6.615,0.5744882136073659
IST,2017-03-28T06,6.616,0.5644359887818984
IST,2017-03-28T06,6.617,0.5538353146699554
IST,2017-03-28T06,6.618,0.5426636992548883
IST,2017-03-28T06,6.619,0.5308983323823088
IST,2017-03-28T06,6.62,0.5185110398089061
IST,2017-03-28T06,6.621,0.5054513360644781
IST,2017-03-28T06,6.622,0.4916337633570509
IST,2017-03-28T06,6.623,0.47691330488885086
IST,2017-03-28T06,6.624,0.46094474385794526
IST,2017-03-28T06,6.625,0.4422227007496663
IST,2017-03-28T06,6.626,0.4220644260204749
IST,2017-03-28T06,6.627,0.40661825047680294
IST,2017-03-28T06,6.628,0.39193472440466104
IST,2017-03-28T06,6.629,0.3755623250630293
IST,2017-03-28T06,6.63,0.3563016111812149
IST,2017-03-28T06,6.631,0.3463081748112169
IST,2017-03-28T06,6.632,0.3402408836567109
IST,2017-03-28T06,6.633,0.3367222792923071
IST,2017-03-28T06,6.634,0.3348053758122765
IST,2017-03-28T06,6.635,0.3363096749336661
IST,2017-03-28T06,6.636,0.339593229743363
IST,2017-03-28T06,6.637,0.34541382646047636
IST,2017-03-28T06,6.638,0.3532703764189145
IST,2017-03-28T06,6.639,0.36338896243236085
IST,2017-03-28T06,6.64,0.3762237008484536
IST,2017-03-28T06,6.641,0.3924163019707653
IST,2017-03-28T06,6.642,0.41367991162886014
IST,2017-03-28T06,6.643,0.44782259410017033
IST,2017-03-28T06,6.644,0.4827291106528121
IST,2017-03-28T06,6.645,0.5075087326076889
IST,2017-03-28T06,6.646,0.5256474391038425
IST,2017-03-28T06,6.647,0.5398888481286034
IST,2017-03-28T06,6.648,0.5512490598144189
IST,2017-03-28T06,6.649,0.5603672281903811
IST,2017-03-28T06,6.65,0.5677293733195703
IST,2017-03-28T06,6.651,0.5736848303037222
IST,2017-03-28T06,6.652,0.5784719961436516
IST,2017-03-28T06,6.653,0.5821208018537426
IST,2017-03-28T06,6.654,0.5848209001450148
IST,2017-03-28T06,6.655,0.5868129442907872
IST,2017-03-28T06,6.656,0.5880960249487576
IST,2017-03-28T06,6.657,0.5887615461266025
IST,2017-03-28T06,6.658,0.5884597564980676
IST,2017-03-28T06,6.659,0.5865786293281299
IST,2017-03-28T06,6.66,0.5829112612633773
IST,2017-03-28T06,6.661,0.5772157076057565
IST,2017-03-28T06,6.662,0.5691450700345505
IST,2017-03-28T06,6.663,0.5581537064157955
IST,2017-03-28T06,6.664,0.5427458532044297
IST,2017-03-28T06,6.665,0.5178047437064778
IST,2017-03-28T06,6.666,0.49379205949595817
IST,2017-03-28T06,6.667,0.47362930874579723
IST,2017-03-28T06,6.668,0.4541926559869659
IST,2017-03-28T06,6.669,0.430666326434508
IST,2017-03-28T06,6.67,0.4119873580702886
IST,2017-03-28T06,6.671,0.397237336373237
IST,2017-03-28T06,6.672,0.38495781877762847
IST,2017-03-28T06,6.673,0.3746456285786542
IST,2017-03-28T06,6.674,0.36617746396801665
IST,2017-03-28T06,6.675,0.35950007258198563
IST,2017-03-28T06,6.676,0.3542757614326783
IST,2017-03-28T06,6.677,0.35017039222902213
IST,2017-03-28T06,6.678,0.34742523649549534
IST,2017-03-28T06,6.679,0.34481117724782523
IST,2017-03-28T06,6.68,0.3426677201020124
IST,2017-03-28T06,6.681,0.3408027779678221
IST,2017-03-28T06,6.682,0.3389617841427166
IST,2017-03-28T06,6.683,0.3370116477160644
IST,2017-03-28T06,6.684,0.33488981566141396
IST,2017-03-28T06,6.685,0.33250953393840976
IST,2017-03-28T06,6.686,0.3297846399003475
IST,2017-03-28T06,6.687,0.32652062823067846
IST,2017-03-28T06,6.688,0.3226209703876104
IST,2017-03-28T06,6.689,0.31839193614520916
IST,2017-03-28T06,6.69,0.31367577152227705
IST,2017-03-28T06,6.691,0.30844740705828116
IST,2017-03-28T06,6.692,0.30272079697993926
IST,2017-03-28T06,6.693,0.2965392550539108
IST,2017-03-28T06,6.694,0.28997962328918486
IST,2017-03-28T06,6.695,0.28314943234018625
IST,2017-03-28T06,6.696,0.27617943070890344
IST,2017-03-28T06,6.697,0.2692239055119053
IST,2017-03-28T06,6.698,0.26246377249128844
IST,2017-03-28T06,6.699,0.2561058335118826
IST,2017-03-28T06,6.7,0.25038012611584787
IST,2017-03-28T06,6.701,0.24553695052495855
IST,2017-03-28T06,6.702,0.24184309468603649
IST,2017-03-28T06,6.703,0.23958130981670764
IST,2017-03-28T06,6.704,0.23906972404069726
IST,2017-03-28T06,6.705,0.2407495203522831
IST,2017-03-28T06,6.706,0.24555489613280784
IST,2017-03-28T06,6.707,0.257363111033313
IST,2017-03-28T06,6.708,0.2655486043311754
IST,2017-03-28T06,6.709,0.27123076297023674
IST,2017-03-28T06,6.71,0.2751864223896828
IST,2017-03-28T06,6.711,0.2775287489150938
IST,2017-03-28T06,6.712,0.27814663112611165
IST,2017-03-28T06,6.713,0.27730464263888344
IST,2017-03-28T06,6.714,0.27499374195552173
