Station,UTC_Hour,Pair,Frequency_Hz,PLV,Score
IST,2017-03-28T19,H-D,8.243,0.566349363869058,5.66349363869058
IST,2017-03-28T19,H-D,8.244,0.5653124686169008,5.653124686169008
IST,2017-03-28T19,H-D,8.245,0.5640888432537426,5.640888432537427
IST,2017-03-28T19,H-D,8.246,0.5628817893786595,5.628817893786595
IST,2017-03-28T19,H-D,8.247,0.5616141406499293,5.616141406499294
IST,2017-03-28T19,H-D,8.248,0.5602716294714117,5.602716294714117
IST,2017-03-28T19,H-D,8.249,0.5588357401438762,5.588357401438762
IST,2017-03-28T19,H-D,8.25,0.55727959157414,5.5727959157414
IST,2017-03-28T19,H-D,8.251,0.5555652964565686,5.555652964565686
IST,2017-03-28T19,H-D,8.252,0.5535945968871511,5.535945968871511
IST,2017-03-28T19,H-D,8.253,0.5509729843030711,5.50972984303071
IST,2017-03-28T19,H-D,8.254,0.548297521149524,5.482975211495241
IST,2017-03-28T19,H-D,8.255,0.5461479492451924,5.461479492451923
IST,2017-03-28T19,H-D,8.256,0.5442615102125514,5.442615102125514
IST,2017-03-28T19,H-D,8.257,0.5425043039650967,5.4250430396509675
IST,2017-03-28T19,H-D,8.258,0.5408305251153944,5.408305251153944
IST,2017-03-28T19,H-D,8.259,0.5392059561612146,5.392059561612146
IST,2017-03-28T19,H-D,8.26,0.5375974737955769,5.375974737955769
IST,2017-03-28T19,H-D,8.261,0.5358326362773641,5.358326362773641
IST,2017-03-28T19,H-D,8.262,0.534244052783078,5.34244052783078
IST,2017-03-28T19,H-D,8.263,0.5327068838173833,5.327068838173833
IST,2017-03-28T19,H-D,8.264,0.5312358189449066,5.312358189449066
IST,2017-03-28T19,H-D,8.265,0.5298027509934397,5.298027509934396
IST,2017-03-28T19,H-D,8.266,0.5283925200081345,5.283925200081345
IST,2017-03-28T20,H-D,6.74,0.547708672282384,5.47708672282384
IST,2017-03-28T20,H-D,6.741,0.5489543044947287,5.489543044947287
IST,2017-03-28T20,H-D,6.742,0.5502210485348663,5.502210485348663
IST,2017-03-28T20,H-D,6.743,0.5515180928477414,5.515180928477415
IST,2017-03-28T20,H-D,6.744,0.5528488898474762,5.5284888984747615
IST,2017-03-28T20,H-D,6.745,0.5541807329095674,5.541807329095674
IST,2017-03-28T20,H-D,6.746,0.5554986456378107,5.554986456378107
IST,2017-03-28T20,H-D,6.747,0.5569341421512506,5.569341421512506
IST,2017-03-28T20,H-D,6.748,0.5584042528882105,5.5840425288821045
IST,2017-03-28T20,H-D,6.749,0.5597338279910699,5.597338279910699
IST,2017-03-28T20,H-D,6.75,0.5610285732895353,5.610285732895353
IST,2017-03-28T20,H-D,6.751,0.5622859023588787,5.622859023588786
IST,2017-03-28T20,H-D,6.752,0.5635113450455992,5.635113450455992
IST,2017-03-28T20,H-D,6.753,0.5647181640484551,5.6471816404845505
IST,2017-03-28T20,H-D,6.754,0.5659167170856412,5.659167170856412
IST,2017-03-28T20,H-D,6.755,0.5671154898766516,5.671154898766516
IST,2017-03-28T20,H-D,6.756,0.5683246509352211,5.683246509352211
IST,2017-03-28T20,H-D,6.757,0.5695625664001844,5.695625664001844
IST,2017-03-28T20,H-D,6.758,0.5708731315016966,5.708731315016966
IST,2017-03-28T20,H-D,6.759,0.5722620972284258,5.722620972284258
IST,2017-03-28T20,H-D,6.76,0.5735476626384002,5.735476626384002
IST,2017-03-28T20,H-D,6.761,0.5752046013748091,5.752046013748091
IST,2017-03-28T20,H-D,6.762,0.57645359096704,5.7645359096704
IST,2017-03-28T20,H-D,6.763,0.5776298277570716,5.776298277570716
IST,2017-03-28T20,H-D,6.764,0.5787184919719003,5.787184919719003
IST,2017-03-28T20,H-D,6.765,0.5797304381810982,5.7973043818109815
IST,2017-03-28T20,H-D,6.766,0.580672661843496,5.8067266184349595
IST,2017-03-28T20,H-D,6.767,0.5815485612285477,5.815485612285477
IST,2017-03-28T20,H-D,6.768,0.5823593286322066,5.823593286322066
IST,2017-03-28T20,H-D,6.769,0.5831046585272839,5.831046585272839
IST,2017-03-28T20,H-D,6.77,0.5837830686086446,5.837830686086446
IST,2017-03-28T20,H-D,6.771,0.5843920320093409,5.8439203200934084
IST,2017-03-28T20,H-D,6.772,0.5849280268024294,5.849280268024294
IST,2017-03-28T20,H-D,6.773,0.5853866007463033,5.853866007463033
IST,2017-03-28T20,H-D,6.774,0.585762615297766,5.85762615297766
IST,2017-03-28T20,H-D,6.775,0.5860517670977785,5.860517670977785
IST,2017-03-28T20,H-D,6.776,0.5862548401692903,5.862548401692903
IST,2017-03-28T20,H-D,6.777,0.5863465021650776,5.863465021650775
IST,2017-03-28T20,H-D,6.778,0.5861871080938617,5.8618710809386165
IST,2017-03-28T20,H-D,6.779,0.585584624910443,5.855846249104431
IST,2017-03-28T20,H-D,6.78,0.5852421489357754,5.852421489357754
IST,2017-03-28T20,H-D,6.781,0.5848432239695415,5.8484322396954145
IST,2017-03-28T20,H-D,6.782,0.5843547597055763,5.843547597055762
IST,2017-03-28T20,H-D,6.783,0.5837104355498377,5.8371043554983775
IST,2017-03-28T20,H-D,6.784,0.5826504229844138,5.826504229844138
IST,2017-03-28T20,H-D,6.785,0.5813867037162087,5.813867037162087
IST,2017-03-28T20,H-D,6.786,0.5804643340768469,5.80464334076847
IST,2017-03-28T20,H-D,6.787,0.57964901566344,5.7964901566344
IST,2017-03-28T20,H-D,6.788,0.5789195469236414,5.7891954692364145
IST,2017-03-28T20,H-D,6.789,0.5782997765683804,5.782997765683804
IST,2017-03-28T20,H-D,6.79,0.5777178374818974,5.777178374818974
IST,2017-03-28T20,H-D,6.791,0.5770932978173317,5.770932978173317
IST,2017-03-28T20,H-D,6.792,0.5764091627902868,5.764091627902868
IST,2017-03-28T20,H-D,6.793,0.5756272062385236,5.756272062385236
IST,2017-03-28T20,H-D,6.794,0.5746669066985262,5.746669066985262
IST,2017-03-28T20,H-D,6.795,0.5736806415478966,5.7368064154789655
IST,2017-03-28T20,H-D,6.796,0.572970553428637,5.72970553428637
IST,2017-03-28T20,H-D,6.797,0.5724610158529598,5.7246101585295985
IST,2017-03-28T20,H-D,6.798,0.572051017194267,5.72051017194267
IST,2017-03-28T20,H-D,6.799,0.5720471298907267,5.720471298907267
IST,2017-03-28T20,H-D,6.8,0.5718353124116373,5.718353124116373
IST,2017-03-28T20,H-D,6.801,0.5716341008998221,5.716341008998222
IST,2017-03-28T20,H-D,6.802,0.5714552363617531,5.714552363617531
IST,2017-03-28T20,H-D,6.803,0.571294958210183,5.71294958210183
IST,2017-03-28T20,H-D,6.804,0.5711467125979113,5.711467125979112
IST,2017-03-28T20,H-D,6.805,0.5710259854430869,5.710259854430869
IST,2017-03-28T20,H-D,6.806,0.5709307353479107,5.709307353479107
IST,2017-03-28T20,H-D,6.807,0.5706910326711758,5.706910326711759
IST,2017-03-28T20,H-D,6.808,0.5710417496865844,5.710417496865844
IST,2017-03-28T20,H-D,6.809,0.571223837695945,5.71223837695945
IST,2017-03-28T20,H-D,6.81,0.5717498225878301,5.717498225878302
IST,2017-03-28T20,H-D,6.811,0.5723220417814643,5.723220417814643
IST,2017-03-28T20,H-D,6.812,0.5731574886517492,5.7315748865174925
IST,2017-03-28T20,H-D,6.813,0.5743138200077026,5.743138200077026
IST,2017-03-28T20,H-D,6.814,0.5760227844713072,5.7602278447130715
IST,2017-03-28T20,H-D,6.815,0.5784711024533598,5.784711024533598
IST,2017-03-28T20,H-D,6.816,0.582550948848111,5.82550948848111
IST,2017-03-28T20,H-D,6.817,0.5882847657117795,5.882847657117795
IST,2017-03-28T20,H-D,6.818,0.5910399214454658,5.910399214454658
IST,2017-03-28T20,H-D,6.819,0.5924746842890187,5.924746842890187
IST,2017-03-28T20,H-D,6.82,0.5931445091780495,5.931445091780495
IST,2017-03-28T20,H-D,6.821,0.5932651577320404,5.932651577320404
IST,2017-03-28T20,H-D,6.822,0.5926433431937196,5.926433431937196
IST,2017-03-28T20,H-D,6.823,0.5910149171038845,5.910149171038846
IST,2017-03-28T20,H-D,6.824,0.5892877433832425,5.8928774338324255
IST,2017-03-28T20,H-D,6.825,0.5884585878736582,5.884585878736583
IST,2017-03-28T20,H-D,6.826,0.5883466990007414,5.883466990007414
IST,2017-03-28T20,H-D,6.827,0.5885599943447357,5.885599943447357
IST,2017-03-28T20,H-D,6.828,0.5886090527171094,5.886090527171094
IST,2017-03-28T20,H-D,6.829,0.5882052628520562,5.882052628520562
IST,2017-03-28T20,H-D,6.83,0.5876092041923616,5.8760920419236164
IST,2017-03-28T20,H-D,6.831,0.5868599985208918,5.868599985208918
IST,2017-03-28T20,H-D,6.832,0.5859891194430535,5.859891194430535
IST,2017-03-28T20,H-D,6.833,0.5850859403549735,5.850859403549736
IST,2017-03-28T20,H-D,6.834,0.5837477645621097,5.837477645621098
IST,2017-03-28T20,H-D,6.835,0.5825554041909865,5.825554041909865
IST,2017-03-28T20,H-D,6.836,0.5813615846387464,5.8136158463874645
IST,2017-03-28T20,H-D,6.837,0.579904939735702,5.79904939735702
IST,2017-03-28T20,H-D,6.838,0.5788202275541178,5.7882022755411775
IST,2017-03-28T20,H-D,6.839,0.5783512337206983,5.783512337206983
IST,2017-03-28T20,H-D,6.84,0.5779898161633497,5.779898161633497
IST,2017-03-28T20,H-D,6.841,0.577401295873691,5.77401295873691
IST,2017-03-28T20,H-D,6.842,0.5768253420022542,5.768253420022543
IST,2017-03-28T20,H-D,6.843,0.576054244984564,5.760542449845641
IST,2017-03-28T20,H-D,6.844,0.5754058363789266,5.754058363789266
IST,2017-03-28T20,H-D,6.845,0.5747387873014814,5.747387873014814
IST,2017-03-28T20,H-D,6.846,0.5740689072271622,5.740689072271622
IST,2017-03-28T20,H-D,6.847,0.5733981113606507,5.733981113606506
IST,2017-03-28T20,H-D,6.848,0.5727275044360292,5.727275044360292
IST,2017-03-28T20,H-D,6.849,0.5720581213603584,5.720581213603584
IST,2017-03-28T20,H-D,6.85,0.5713909376712242,5.713909376712242
IST,2017-03-28T20,H-D,6.851,0.5707268682715347,5.707268682715347
IST,2017-03-28T20,H-D,6.852,0.5700667624288942,5.700667624288942
IST,2017-03-28T20,H-D,6.853,0.569411404570025,5.694114045700251
IST,2017-03-28T20,H-D,6.854,0.5687615322957374,5.687615322957375
IST,2017-03-28T20,H-D,6.855,0.5681178884438262,5.681178884438261
IST,2017-03-28T20,H-D,6.856,0.5674813391122169,5.674813391122169
IST,2017-03-28T20,H-D,6.857,0.5668531263319465,5.6685312633194656
IST,2017-03-28T20,H-D,6.858,0.5662354197888935,5.662354197888934
IST,2017-03-28T20,H-D,6.859,0.5656325928096597,5.656325928096598
IST,2017-03-28T20,H-D,6.86,0.5650547054729396,5.650547054729396
IST,2017-03-28T20,H-D,6.861,0.5645819298579658,5.645819298579658
IST,2017-03-28T20,H-D,6.862,0.5642028077392758,5.642028077392758
IST,2017-03-28T20,H-D,6.863,0.5635498116107259,5.635498116107259
IST,2017-03-28T20,H-D,6.864,0.5627974098407662,5.6279740984076625
IST,2017-03-28T20,H-D,6.865,0.5619161835391119,5.619161835391119
IST,2017-03-28T20,H-D,6.866,0.5606043369985864,5.606043369985864
IST,2017-03-28T20,H-D,6.867,0.5595640925473756,5.595640925473756
IST,2017-03-28T20,H-D,6.868,0.5586447915252584,5.586447915252584
IST,2017-03-28T20,H-D,6.869,0.5578273619174925,5.578273619174925
IST,2017-03-28T20,H-D,6.87,0.5570901845776011,5.57090184577601
IST,2017-03-28T20,H-D,6.871,0.5564073715652141,5.564073715652142
IST,2017-03-28T20,H-D,6.872,0.5557625157719753,5.5576251577197535
IST,2017-03-28T20,H-D,6.873,0.5551441613635507,5.551441613635507
IST,2017-03-28T20,H-D,6.874,0.5545422068917215,5.545422068917215
IST,2017-03-28T20,H-D,6.875,0.553945284668885,5.53945284668885
IST,2017-03-28T20,H-D,6.876,0.5533371646785396,5.533371646785396
IST,2017-03-28T20,H-D,6.877,0.5526944801818139,5.526944801818139
IST,2017-03-28T20,H-D,6.878,0.5518560598663829,5.518560598663829
IST,2017-03-28T20,H-D,6.879,0.5511349129953484,5.5113491299534845
IST,2017-03-28T20,H-D,6.88,0.5506905276251003,5.506905276251003
IST,2017-03-28T20,H-D,6.881,0.5503878064579366,5.503878064579366
IST,2017-03-28T20,H-D,6.882,0.5502014303993437,5.502014303993437
IST,2017-03-28T20,H-D,6.883,0.5501240578254055,5.501240578254055
IST,2017-03-28T20,H-D,6.884,0.5501583821332877,5.501583821332877
IST,2017-03-28T20,H-D,6.885,0.5503179126580034,5.503179126580035
IST,2017-03-28T20,H-D,6.886,0.5506791931153183,5.506791931153183
IST,2017-03-28T20,H-D,6.887,0.5515860160878544,5.515860160878544
IST,2017-03-28T20,H-D,6.888,0.5519727795088313,5.519727795088313
IST,2017-03-28T20,H-D,6.889,0.5522345111002984,5.522345111002984
IST,2017-03-28T20,H-D,6.89,0.5523691487561662,5.523691487561662
IST,2017-03-28T20,H-D,6.891,0.5523360111902141,5.523360111902141
IST,2017-03-28T20,H-D,6.892,0.552447552069716,5.52447552069716
IST,2017-03-28T20,H-D,6.893,0.552628869668233,5.52628869668233
IST,2017-03-28T20,H-D,6.894,0.5528399595370658,5.528399595370658
IST,2017-03-28T20,H-D,6.895,0.5530726409491603,5.530726409491603
IST,2017-03-28T20,H-D,6.896,0.5533229449525372,5.533229449525372
IST,2017-03-28T20,H-D,6.897,0.5535882892079351,5.535882892079352
IST,2017-03-28T20,H-D,6.898,0.5538667837081078,5.5386678370810785
IST,2017-03-28T20,H-D,6.899,0.5541569725322559,5.541569725322559
IST,2017-03-28T20,H-D,6.9,0.55445773151395,5.5445773151395
IST,2017-03-28T20,H-D,6.901,0.5547682334082719,5.547682334082719
IST,2017-03-28T20,H-D,6.902,0.5550879475666586,5.550879475666585
IST,2017-03-28T20,H-D,6.903,0.555416663431472,5.55416663431472
IST,2017-03-28T20,H-D,6.904,0.5557545398295575,5.5575453982955745
IST,2017-03-28T20,H-D,6.905,0.5561021943482557,5.561021943482557
IST,2017-03-28T20,H-D,6.906,0.5564608666227547,5.564608666227548
IST,2017-03-28T20,H-D,6.907,0.5568327291771824,5.5683272917718245
IST,2017-03-28T20,H-D,6.908,0.5572215141992802,5.572215141992802
IST,2017-03-28T20,H-D,6.909,0.5576339570415412,5.576339570415412
IST,2017-03-28T20,H-D,6.91,0.5580850580721126,5.580850580721126
IST,2017-03-28T20,H-D,6.911,0.5586305934001661,5.586305934001661
IST,2017-03-28T20,H-D,6.912,0.5594001143811527,5.594001143811527
IST,2017-03-28T20,H-D,6.913,0.5601049329385409,5.601049329385409
IST,2017-03-28T20,H-D,6.914,0.5600313684344821,5.600313684344821
IST,2017-03-28T20,H-D,6.915,0.5602852406752671,5.602852406752671
IST,2017-03-28T20,H-D,6.916,0.5604968605123489,5.6049686051234895
IST,2017-03-28T20,H-D,6.917,0.5606751372860215,5.606751372860215
IST,2017-03-28T20,H-D,6.918,0.5608227192334116,5.608227192334116
IST,2017-03-28T20,H-D,6.919,0.5609384551689978,5.609384551689978
IST,2017-03-28T20,H-D,6.92,0.561020045832571,5.610200458325711
IST,2017-03-28T20,H-D,6.921,0.5610644385172889,5.61064438517289
IST,2017-03-28T20,H-D,6.922,0.5610669739368551,5.610669739368551
IST,2017-03-28T20,H-D,6.923,0.5610133731797338,5.610133731797338
IST,2017-03-28T20,H-D,6.924,0.5608607425604464,5.608607425604464
IST,2017-03-28T20,H-D,6.925,0.5605390864283195,5.605390864283195
IST,2017-03-28T20,H-D,6.926,0.5605072834033176,5.605072834033176
IST,2017-03-28T20,H-D,6.927,0.5600531910267562,5.600531910267562
IST,2017-03-28T20,H-D,6.928,0.5594405343015972,5.594405343015972
IST,2017-03-28T20,H-D,6.929,0.5586034235260845,5.586034235260845
IST,2017-03-28T20,H-D,6.93,0.5573751268294554,5.573751268294554
IST,2017-03-28T20,H-D,6.931,0.5552702444626734,5.552702444626734
IST,2017-03-28T20,H-D,6.932,0.5537069592338324,5.537069592338324
IST,2017-03-28T20,H-D,6.933,0.5524172851002167,5.524172851002167
IST,2017-03-28T20,H-D,6.934,0.5512217449336555,5.512217449336555
IST,2017-03-28T20,H-D,6.935,0.5500581294207153,5.500581294207153
IST,2017-03-28T20,H-D,6.936,0.5488854885634881,5.488854885634881
IST,2017-03-28T20,H-D,6.937,0.5476656500590413,5.476656500590414
IST,2017-03-28T20,H-D,7.382,0.5490997791746418,5.490997791746418
IST,2017-03-28T20,H-D,7.383,0.5508377587511264,5.508377587511264
IST,2017-03-28T20,H-D,7.384,0.5526484763165944,5.526484763165945
IST,2017-03-28T20,H-D,7.385,0.5546352765401226,5.546352765401226
IST,2017-03-28T20,H-D,7.386,0.5566374247755781,5.566374247755781
IST,2017-03-28T20,H-D,7.387,0.558569177757545,5.58569177757545
IST,2017-03-28T20,H-D,7.388,0.5605257942829018,5.605257942829018
IST,2017-03-28T20,H-D,7.389,0.5625453705057208,5.625453705057208
IST,2017-03-28T20,H-D,7.39,0.5647057391000598,5.647057391000598
IST,2017-03-28T20,H-D,7.391,0.5669501440431821,5.669501440431821
IST,2017-03-28T20,H-D,7.392,0.5690881234015096,5.690881234015096
IST,2017-03-28T20,H-D,7.393,0.5711086413283765,5.711086413283764
IST,2017-03-28T20,H-D,7.394,0.5730776112888245,5.730776112888245
IST,2017-03-28T20,H-D,7.395,0.5750092887273277,5.7500928872732775
IST,2017-03-28T20,H-D,7.396,0.5769149085822107,5.769149085822107
IST,2017-03-28T20,H-D,7.397,0.5788177712036221,5.788177712036221
IST,2017-03-28T20,H-D,7.398,0.580774791986674,5.80774791986674
IST,2017-03-28T20,H-D,7.399,0.5828329869442209,5.828329869442209
IST,2017-03-28T20,H-D,7.4,0.5849112380849577,5.8491123808495775
IST,2017-03-28T20,H-D,7.401,0.586829705507125,5.86829705507125
IST,2017-03-28T20,H-D,7.402,0.5886687051730557,5.886687051730557
IST,2017-03-28T20,H-D,7.403,0.5904389024488125,5.9043890244881245
IST,2017-03-28T20,H-D,7.404,0.5921422713415283,5.921422713415283
IST,2017-03-28T20,H-D,7.405,0.5937788690086907,5.937788690086907
IST,2017-03-28T20,H-D,7.406,0.5953478057956186,5.953478057956186
IST,2017-03-28T20,H-D,7.407,0.5968476150076805,5.968476150076805
IST,2017-03-28T20,H-D,7.408,0.5982763535887029,5.982763535887029
IST,2017-03-28T20,H-D,7.409,0.5996315802227307,5.996315802227307
IST,2017-03-28T20,H-D,7.41,0.6009102641239801,6.009102641239801
IST,2017-03-28T20,H-D,7.411,0.6021086489285533,6.021086489285533
IST,2017-03-28T20,H-D,7.412,0.6032220915813286,6.032220915813285
IST,2017-03-28T20,H-D,7.413,0.6042448930672221,6.04244893067222
IST,2017-03-28T20,H-D,7.414,0.6051700656450948,6.051700656450948
IST,2017-03-28T20,H-D,7.415,0.605988617645865,6.05988617645865
IST,2017-03-28T20,H-D,7.416,0.606686877781986,6.0668687778198604
IST,2017-03-28T20,H-D,7.417,0.6072377885804521,6.072377885804521
IST,2017-03-28T20,H-D,7.418,0.6075628436569724,6.075628436569724
IST,2017-03-28T20,H-D,7.419,0.6074327807873859,6.07432780787386
IST,2017-03-28T20,H-D,7.42,0.6073858197799111,6.073858197799112
IST,2017-03-28T20,H-D,7.421,0.6075971727188499,6.0759717271885
IST,2017-03-28T20,H-D,7.422,0.6078810144676143,6.078810144676144
IST,2017-03-28T20,H-D,7.423,0.6081925346061222,6.081925346061222
IST,2017-03-28T20,H-D,7.424,0.6085137053784758,6.085137053784758
IST,2017-03-28T20,H-D,7.425,0.6088365420534921,6.088365420534921
IST,2017-03-28T20,H-D,7.426,0.6091572475857705,6.091572475857705
IST,2017-03-28T20,H-D,7.427,0.609466438910595,6.094664389105951
IST,2017-03-28T20,H-D,7.428,0.6097346763222161,6.097346763222161
IST,2017-03-28T20,H-D,7.429,0.6099381980014392,6.0993819800143925
IST,2017-03-28T20,H-D,7.43,0.6100998815636839,6.100998815636839
IST,2017-03-28T20,H-D,7.431,0.610237861987868,6.10237861987868
IST,2017-03-28T20,H-D,7.432,0.61031534081315,6.1031534081315
IST,2017-03-28T20,H-D,7.433,0.6102783270020927,6.102783270020927
IST,2017-03-28T20,H-D,7.434,0.6104630443830821,6.104630443830821
IST,2017-03-28T20,H-D,7.435,0.6105721189381703,6.105721189381703
IST,2017-03-28T20,H-D,7.436,0.6106022049516724,6.106022049516724
IST,2017-03-28T20,H-D,7.437,0.6106834072912737,6.106834072912736
IST,2017-03-28T20,H-D,7.438,0.6109125027276994,6.109125027276994
IST,2017-03-28T20,H-D,7.439,0.6110758131922251,6.1107581319222515
IST,2017-03-28T20,H-D,7.44,0.6112478798559455,6.112478798559455
IST,2017-03-28T20,H-D,7.441,0.6115471499602374,6.115471499602374
IST,2017-03-28T20,H-D,7.442,0.6118135658189848,6.118135658189848
IST,2017-03-28T20,H-D,7.443,0.6120095471561381,6.120095471561381
IST,2017-03-28T20,H-D,7.444,0.6121901352206645,6.1219013522066446
IST,2017-03-28T20,H-D,7.445,0.6123955845168211,6.123955845168211
IST,2017-03-28T20,H-D,7.446,0.612660135838971,6.126601358389711
IST,2017-03-28T20,H-D,7.447,0.6130301332976874,6.130301332976874
IST,2017-03-28T20,H-D,7.448,0.6136284663838859,6.136284663838859
IST,2017-03-28T20,H-D,7.449,0.6144249510028373,6.144249510028374
IST,2017-03-28T20,H-D,7.45,0.6149332630271189,6.149332630271189
IST,2017-03-28T20,H-D,7.451,0.6153625804485815,6.153625804485815
IST,2017-03-28T20,H-D,7.452,0.6157803701539375,6.157803701539375
IST,2017-03-28T20,H-D,7.453,0.6162166760829031,6.162166760829031
IST,2017-03-28T20,H-D,7.454,0.6166910701548503,6.1669107015485025
IST,2017-03-28T20,H-D,7.455,0.6172179040712295,6.172179040712295
IST,2017-03-28T20,H-D,7.456,0.6178083236151334,6.178083236151334
IST,2017-03-28T20,H-D,7.457,0.61847130058085,6.1847130058085
IST,2017-03-28T20,H-D,7.458,0.6192142574728029,6.192142574728029
IST,2017-03-28T20,H-D,7.459,0.6200435141624678,6.200435141624679
IST,2017-03-28T20,H-D,7.46,0.6209646428490635,6.209646428490635
IST,2017-03-28T20,H-D,7.461,0.6219828453328304,6.219828453328304
IST,2017-03-28T20,H-D,7.462,0.6231044201489425,6.231044201489425
IST,2017-03-28T20,H-D,7.463,0.6243420831546562,6.243420831546562
IST,2017-03-28T20,H-D,7.464,0.6257148948660503,6.257148948660502
IST,2017-03-28T20,H-D,7.465,0.6272025000057401,6.2720250000574005
IST,2017-03-28T20,H-D,7.466,0.6288040275928907,6.288040275928907
IST,2017-03-28T20,H-D,7.467,0.6305773652612103,6.305773652612103
IST,2017-03-28T20,H-D,7.468,0.6323384604931709,6.323384604931709
IST,2017-03-28T20,H-D,7.469,0.6341191968017745,6.341191968017745
IST,2017-03-28T20,H-D,7.47,0.6359553674794459,6.359553674794459
IST,2017-03-28T20,H-D,7.471,0.6378449538848033,6.378449538848034
IST,2017-03-28T20,H-D,7.472,0.6397759360046857,6.397759360046857
IST,2017-03-28T20,H-D,7.473,0.6417359307806798,6.417359307806798
IST,2017-03-28T20,H-D,7.474,0.6437307449701123,6.437307449701123
IST,2017-03-28T20,H-D,7.475,0.6462024829728567,6.462024829728566
IST,2017-03-28T20,H-D,7.476,0.6484049043229967,6.484049043229967
IST,2017-03-28T20,H-D,7.477,0.6507901444168177,6.507901444168177
