# note=Lokacija: kalenic
# started_utc=2025-10-30T15:10:52Z
t_s,mx,my,mz,yaw_deg
2.157541,4601,1457,-9107,82.123
2.161938,4598,1456,-9109,82.123
2.167704,4595,1456,-9109,82.123
2.172131,4593,1456,-9109,82.123
2.177809,4592,1456,-9110,82.123
2.182276,4592,1458,-9112,82.123
2.187934,4594,1459,-9114,82.123
2.192348,4596,1461,-9116,82.123
2.198088,4597,1462,-9116,82.123
2.202439,4599,1463,-9116,82.123
2.206899,4600,1465,-9115,82.123
2.212664,4602,1467,-9108,82.123
2.216799,4602,1468,-9102,82.123
2.222506,4601,1468,-9094,82.123
2.226963,4601,1468,-9089,82.123
2.232881,4599,1467,-9088,82.123
2.237372,4598,1466,-9086,82.123
2.241757,4597,1463,-9086,82.123
2.247495,4597,1460,-9087,82.123
2.251921,4596,1458,-9085,82.123
2.257564,4595,1457,-9086,82.123
2.261995,4595,1460,-9087,82.123
2.267705,4594,1464,-9085,82.123
2.272134,4593,1467,-9086,82.123
2.277897,4593,1472,-9086,82.123
2.282310,4593,1475,-9086,82.123
2.286702,4594,1477,-9085,82.123
2.292426,4595,1478,-9085,82.123
2.296850,4597,1479,-9085,82.123
2.302523,4597,1479,-9085,82.123
2.306978,4598,1478,-9087,82.123
2.312683,4597,1477,-9087,82.123
2.317137,4597,1477,-9086,82.123
2.321522,4596,1477,-9085,82.123
2.327283,4595,1477,-9082,82.123
2.331721,4595,1478,-9080,82.123
2.337369,4595,1478,-9081,82.123
2.341792,4598,1476,-9079,82.123
2.347515,4601,1475,-9081,82.123
2.351924,4603,1472,-9082,82.123
2.357652,4604,1471,-9085,82.123
2.362080,4604,1469,-9087,82.123
2.366477,4604,1467,-9086,82.123
2.372234,4604,1466,-9084,82.123
2.376614,4605,1466,-9085,82.123
2.382345,4606,1467,-9085,82.123
2.386771,4607,1468,-9087,82.123
2.392473,4606,1471,-9091,82.123
2.396908,4605,1473,-9093,82.123
2.401295,4604,1473,-9096,82.123
2.406839,4602,1475,-9098,82.123
2.411478,4601,1476,-9100,82.123
2.417153,4600,1478,-9100,82.123
2.421647,4600,1480,-9100,82.123
2.427298,4599,1482,-9097,82.123
2.431741,4598,1482,-9088,82.123
2.437423,4598,1480,-9082,82.123
2.441881,4598,1479,-9079,82.123
2.446285,4600,1478,-9075,82.123
2.451994,4601,1477,-9074,82.123
2.456424,4603,1477,-9075,82.123
2.462178,4606,1475,-9072,82.123
2.466551,4606,1473,-9071,82.123
2.472256,4607,1472,-9071,82.123
2.476689,4606,1471,-9072,82.123
2.481108,4604,1472,-9075,82.123
2.486825,4604,1472,-9076,82.123
2.491283,4603,1472,-9078,82.123
2.496929,4603,1472,-9078,82.123
2.501397,4604,1471,-9077,82.123
2.507111,4606,1471,-9077,82.123
2.511531,4608,1470,-9077,82.123
2.517226,4610,1470,-9077,82.123
2.521712,4613,1469,-9078,82.123
2.526106,4614,1467,-9077,82.123
2.531798,4614,1465,-9076,82.123
2.536220,4615,1463,-9076,82.123
2.541941,4615,1462,-9075,82.123
2.546339,4614,1461,-9075,82.123
2.552078,4616,1462,-9076,82.123
2.556476,4617,1461,-9075,82.123
2.560883,4617,1461,-9074,82.123
2.566690,4616,1461,-9074,82.123
2.571056,4616,1459,-9072,82.123
2.576727,4615,1458,-9071,82.123
2.581186,4615,1457,-9073,82.123
2.586878,4616,1457,-9071,82.123
2.591296,4617,1458,-9071,82.123
2.597052,4617,1460,-9068,82.123
2.601439,4615,1461,-9069,82.123
2.605894,4613,1464,-9069,82.123
2.611573,4610,1465,-9069,82.123
2.616005,4607,1464,-9069,82.123
2.621710,4604,1466,-9068,82.123
2.626107,4601,1466,-9066,82.123
2.631866,4599,1468,-9065,82.123
2.636305,4599,1468,-9067,82.123
2.640703,4598,1467,-9068,82.123
2.646427,4598,1467,-9067,82.123
2.650806,4597,1466,-9068,82.123
2.656581,4597,1464,-9067,82.123
2.660958,4596,1464,-9065,82.123
2.666671,4595,1462,-9064,82.123
2.671070,4593,1461,-9066,82.123
2.676840,4590,1461,-9068,82.123
2.681240,4589,1462,-9070,82.123
2.685651,4589,1464,-9072,82.123
2.691367,4589,1464,-9074,82.123
2.695794,4589,1466,-9076,82.123
2.701493,4589,1467,-9076,82.123
2.705920,4591,1468,-9079,82.123
2.711633,4593,1468,-9081,82.123
2.716058,4597,1469,-9082,82.123
2.720450,4602,1469,-9084,82.123
2.726203,4605,1469,-9086,82.123
2.730637,4606,1468,-9087,82.123
2.736321,4607,1467,-9090,82.123
2.740744,4608,1467,-9090,82.123
