Frequency_Hz,Mean_PLV,Median_PLV
7.351,0.31104887549223686,0.29337652460399116
7.352,0.3083734751467165,0.3058580895326769
7.353,0.3063357400727788,0.32410431063279543
7.354,0.3057445669884894,0.34375869562428835
7.355,0.30542266921114636,0.3588548907757774
7.356,0.30575428796160686,0.36191855230724645
7.357,0.3051141587484592,0.3563925898407622
7.358,0.3035701889892596,0.3400502637274595
7.359,0.30101642020771896,0.3164299103372968
7.36,0.29778749741932753,0.30020336851171653
7.361,0.2942562206188148,0.2796157640347978
7.362,0.292382056503323,0.2878044260192318
7.363,0.2905684922389023,0.29495314123385774
7.364,0.29227542308563065,0.30110579975107443
7.365,0.2935945182336034,0.30628478635540923
7.366,0.29430130967888707,0.3104985089761017
7.367,0.29373076752079136,0.313744449999303
7.368,0.2911786162631947,0.2880791450465861
7.369,0.2881447965550066,0.27410913728090935
7.37,0.2841615174620081,0.2523482128017507
7.371,0.2807942570449396,0.24698728455385413
7.372,0.2788330405649338,0.26453099519931905
7.373,0.2775414568185061,0.2804199939140862
7.374,0.2752547838448043,0.27551288242750405
7.375,0.27319167899702007,0.26951195937260225
7.376,0.2714323558357508,0.2629763849574217
7.377,0.26971649854026036,0.25364540270601027
7.378,0.26801824330993845,0.24526801753721883
7.379,0.2662574562670916,0.23475706545540045
7.38,0.2643084014058214,0.22340330097054759
7.381,0.262200071901234,0.21213297829189723
7.382,0.25967240362457955,0.22388495597169264
7.383,0.257078646050598,0.241504633857542
7.384,0.25359562682456793,0.26061012070924283
7.385,0.25090208426487914,0.2651629837025221
7.386,0.2510064372567026,0.2600796075569363
7.387,0.2545228563792279,0.25549043696549284
7.388,0.25552344931589954,0.2518296904379442
7.389,0.2591429272283944,0.25033842654766897
7.39,0.26381343423465986,0.24899863408718345
7.391,0.2694567114090862,0.22454248441827354
7.392,0.27498909603499366,0.23674330594299386
7.393,0.2792808710664,0.25846365499249596
7.394,0.2833370519778075,0.27017809802085946
7.395,0.28745802394966086,0.2694868891278578
7.396,0.292655111332712,0.27374109237492555
7.397,0.29716301260357614,0.2833121799685709
7.398,0.3015406781331791,0.2893322619787565
7.399,0.3070168674052388,0.29806012637723917
7.4,0.3123512363445084,0.2940371440829252
7.401,0.31555436635919487,0.28520342710795316
7.402,0.3182343745024411,0.27584978365097934
7.403,0.3196363872061652,0.2686899654855224
7.404,0.32031443644809865,0.26908855863236153
7.405,0.3197199074859759,0.2692841883026874
7.406,0.31973426158152274,0.2691803497880896
7.407,0.3194253972757878,0.26868770345210535
7.408,0.3187673872005272,0.2677465754965715
7.409,0.31820360139374465,0.26591310304552507
7.41,0.31792068958813147,0.2714884449251447
7.411,0.3175988181869028,0.2752950068451051
7.412,0.31770306105218926,0.2729972099914641
7.413,0.3186881023442893,0.27072733300035573
7.414,0.32019137412146104,0.2686453838137402
7.415,0.32074715636902573,0.2669600825055351
7.416,0.3203724735985078,0.26602330783818307
