Station,Frequency_Hz,Mean_PLV,Median_PLV,Hours_Available
KNG,6.962,0.4275720732652495,0.41846443113720044,24
KNG,6.963,0.42716094718751246,0.41673317838978463,24
KNG,6.964,0.4270901465942955,0.41022596568379643,24
KNG,6.965,0.42729155356145276,0.4033067366065306,24
KNG,6.966,0.42787071434980545,0.3960081409203351,24
KNG,6.967,0.42925074153291926,0.3898253940947035,24
KNG,6.968,0.432542579606734,0.38464148795767394,24
KNG,6.969,0.4351309029834776,0.37827611533331995,24
KNG,6.97,0.4365872462876379,0.37128075783134645,24
KNG,6.971,0.4377037306690254,0.38643108451020003,24
KNG,6.972,0.4383251907859676,0.39687878349380734,24
KNG,6.973,0.4382229922825467,0.4016880145521352,24
KNG,6.974,0.436740506757266,0.4120039707699451,24
KNG,6.975,0.43383143318611234,0.42084871018725584,24
KNG,6.976,0.42953634763753734,0.4361295504043623,24
KNG,6.977,0.42392365545311766,0.4489815471151889,24
KNG,6.978,0.4185195398457704,0.45250492514745577,24
KNG,6.979,0.41549993428018367,0.44378572675001604,24
KNG,6.98,0.4134350302973699,0.4524027902936015,24
KNG,6.981,0.41071131652560516,0.4589152399142727,24
KNG,6.982,0.40777319245756183,0.45272156137139624,24
KNG,6.983,0.40480051045966486,0.4436704078625423,24
KNG,6.984,0.40169614657106667,0.43230441172278283,24
KNG,6.985,0.39757480412528684,0.4101239580949599,24
KNG,6.986,0.39313369875538035,0.3913756756025377,24
KNG,6.987,0.3897205149746572,0.3827258988346842,24
KNG,6.988,0.38670257377081435,0.3756744465681322,24
KNG,6.989,0.3842109351105852,0.36948370474702885,24
KNG,6.99,0.38245695511330924,0.36365298157251824,24
KNG,6.991,0.3806836409622492,0.3576784226394671,24
KNG,6.992,0.3791360296129225,0.3495419393969275,24
KNG,6.993,0.37791570142121805,0.3417396412453553,24
KNG,6.994,0.3774595912524923,0.3370173294566991,24
KNG,6.995,0.37811526014539965,0.33377054560982944,24
KNG,6.996,0.3807000413033104,0.33857513956879964,24
